dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
reveal,-7683902591435073306_153,0,,2,3,-7683902591435073306_424,0,,2,0.25,0.3028,0.2658,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7683902591435073306_153,0,,2,4,4180964683905830761_1101,0,strcmp,1,0.1453,0.4051,0.2233,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
reveal,-7683902591435073306_153,0,,2,5,2895622461494525400_2747,0,sprintf|printf,1,0.1228,0.0124,0.0897,0.0,0.5,0.3333,0.25,Uncorrelated / Low Similarity
reveal,8388187431631506723_154,0,,1,1,8388187431631506723_2630,0,,1,0.7407,0.7991,0.7583,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8388187431631506723_154,0,,1,2,8388187431631506723_2206,0,,1,0.7407,0.7991,0.7583,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8388187431631506723_154,0,,1,3,8388187431631506723_1922,0,,1,0.7407,0.7991,0.7583,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8388187431631506723_154,0,,1,4,8388187431631506723_2169,0,,1,0.6786,0.8608,0.7332,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8388187431631506723_154,0,,1,5,-7455544248455991006_2472,0,,2,0.2424,0.3679,0.2801,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-5706788925640467782_155,0,,1,1,1911881859629730975_684,1,,1,0.3056,0.8372,0.465,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,-5706788925640467782_155,0,,1,2,5611940141018433728_1015,1,,2,0.3558,0.6903,0.4561,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
reveal,-5706788925640467782_155,0,,1,3,-5706788925640467782_342,1,,1,0.3125,0.687,0.4248,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,-5706788925640467782_155,0,,1,4,-4078760840682683657_2824,0,,2,0.3939,0.1267,0.3138,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-5706788925640467782_155,0,,1,5,252275190935145023_2584,0,,1,0.2549,0.1423,0.2211,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,2546373479020365143_156,0,,2,1,2546373479020365143_210,0,,2,0.3457,0.5087,0.3946,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,2546373479020365143_156,0,,2,2,2546373479020365143_2340,0,memcpy,2,0.3059,0.1505,0.2593,0.0,1.0,1.0,0.6,Case A (Good)
reveal,2546373479020365143_156,0,,2,3,2546373479020365143_711,0,,1,0.2805,0.2049,0.2578,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,2546373479020365143_156,0,,2,4,2546373479020365143_243,0,,1,0.1831,0.2518,0.2037,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,2546373479020365143_156,0,,2,5,1760449185745615462_340,0,,1,0.1757,0.2604,0.2011,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,4839943401171415484_157,0,,1,1,4839943401171415484_385,0,,1,0.7963,1.0,0.8574,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4839943401171415484_157,0,,1,2,2487534775710400322_970,0,,1,0.2,1.0,0.44,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,4839943401171415484_157,0,,1,3,8206514580434225668_1614,0,,1,0.2222,0.4516,0.291,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,4839943401171415484_157,0,,1,4,5366785327268799421_2714,0,,1,0.2,0.3111,0.2333,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,4839943401171415484_157,0,,1,5,-673406620978847526_757,0,,1,0.0992,0.3111,0.1628,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,4704178797381506498_158,0,free,2,1,-6986708248145981986_1413,0,memcpy,2,0.2865,0.713,0.4145,0.0,1.0,0.3333,0.4,Case B (Superficially Similar)
reveal,4704178797381506498_158,0,free,2,2,4704178797381506498_848,0,,2,0.2676,0.7137,0.4014,0.0,1.0,0.3333,0.4,Case B (Superficially Similar)
reveal,4704178797381506498_158,0,free,2,3,-6986708248145981986_2537,0,memset,3,0.2434,0.4646,0.3098,0.0,0.6667,0.3333,0.3,Uncorrelated / Low Similarity
reveal,4704178797381506498_158,0,free,2,4,-2607754285145856562_183,0,,2,0.1085,0.4764,0.2189,0.0,1.0,0.3333,0.4,Uncorrelated / Low Similarity
reveal,4704178797381506498_158,0,free,2,5,-6704066512670389306_2031,0,close,1,0.1314,0.2527,0.1678,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
reveal,7092216800726729686_159,0,,1,1,7092216800726729686_1883,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_159,0,,1,2,7092216800726729686_1066,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_159,0,,1,3,7092216800726729686_561,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_159,0,,1,4,4489017523191997023_1615,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_159,0,,1,5,825216912438754622_246,0,,1,0.7778,1.0,0.8444,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1102844685921778700_160,0,,2,1,-1102844685921778700_937,0,,2,0.5349,0.1588,0.4221,1.0,1.0,0.3333,0.8,Case A (Good)
reveal,-1102844685921778700_160,0,,2,2,1760449185745615462_406,0,,1,0.2237,0.3555,0.2632,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-1102844685921778700_160,0,,2,3,-8054970867770516573_1366,0,,1,0.2656,0.1712,0.2373,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,-1102844685921778700_160,0,,2,4,6805657479815417135_260,1,fprintf|open|printf,3,0.1691,0.2404,0.1905,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
reveal,-1102844685921778700_160,0,,2,5,1825251920369138543_163,0,printf,2,0.1707,0.1072,0.1517,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,-7253276028511611170_161,0,,1,1,2713698759296604855_1731,0,,1,0.2752,0.4526,0.3284,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7253276028511611170_161,0,,1,2,2713698759296604855_1222,0,,2,0.2381,0.5225,0.3234,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,-7253276028511611170_161,0,,1,3,2335222688263906532_440,0,,1,0.2178,0.2907,0.2397,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-7253276028511611170_161,0,,1,4,6302861533225984845_1026,0,,1,0.1683,0.2743,0.2001,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-7253276028511611170_161,0,,1,5,1182028467273264883_2859,0,,2,0.117,0.1793,0.1357,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,468458465404335175_162,0,,1,1,1949916022780590905_668,0,,1,0.137,0.5025,0.2466,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,468458465404335175_162,0,,1,2,-8041308796088637266_273,0,fprintf,0,0.2903,0.0144,0.2075,0.0,0.0,0.6667,0.2,Case B (Superficially Similar)
reveal,468458465404335175_162,0,,1,3,-8721757784652752372_2631,1,,1,0.1579,0.0143,0.1148,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,468458465404335175_162,0,,1,4,8484475213808847345_2668,0,,0,0.1571,0.01,0.113,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,468458465404335175_162,0,,1,5,8849962823026424130_2215,0,,1,0.1447,0.0099,0.1043,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-305162769887579921_163,0,,1,1,3584320764213684062_964,0,,0,0.2115,0.3883,0.2646,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-305162769887579921_163,0,,1,2,-7434014980763120366_1377,0,,1,0.1964,0.3725,0.2493,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-305162769887579921_163,0,,1,3,914926989019402478_428,0,,2,0.2264,0.2436,0.2316,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-305162769887579921_163,0,,1,4,-1929262071302712016_1578,0,,1,0.1961,0.2655,0.2169,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-305162769887579921_163,0,,1,5,-1929262071302712016_573,0,,0,0.1552,0.1699,0.1596,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,927123821003322045_164,0,,1,1,927123821003322045_862,0,,1,0.3864,1.0,0.5705,1.0,1.0,1.0,1.0,Case A (Good)
reveal,927123821003322045_164,0,,1,2,-182831737838159094_53,0,,1,0.2885,0.2373,0.2731,1.0,1.0,1.0,1.0,Case A (Good)
reveal,927123821003322045_164,0,,1,3,-182831737838159094_1330,0,,1,0.283,0.1918,0.2556,1.0,1.0,1.0,1.0,Case A (Good)
reveal,927123821003322045_164,0,,1,4,927123821003322045_292,0,,1,0.2623,0.2373,0.2548,1.0,1.0,1.0,1.0,Case A (Good)
reveal,927123821003322045_164,0,,1,5,-182831737838159094_1077,0,,1,0.2679,0.1918,0.245,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-8704451445127642833_165,0,,1,1,-8704451445127642833_746,0,,1,0.5082,0.0089,0.3584,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-8704451445127642833_165,0,,1,2,1760449185745615462_321,0,,1,0.1923,0.4843,0.2799,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-8704451445127642833_165,0,,1,3,1760449185745615462_642,0,,1,0.1711,0.4652,0.2593,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-8704451445127642833_165,0,,1,4,-5268859819325807498_685,0,,2,0.2222,0.2677,0.2359,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-8704451445127642833_165,0,,1,5,-4885528830177756816_1228,0,,1,0.1852,0.1723,0.1813,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-1710554222303887484_166,0,,0,1,-1710554222303887484_1305,0,,0,0.4725,0.9153,0.6054,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1710554222303887484_166,0,,0,2,1182028467273264883_471,0,sprintf,1,0.1649,0.6212,0.3018,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,-1710554222303887484_166,0,,0,3,-8018308356928846483_625,0,,2,0.2034,0.0096,0.1453,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
reveal,-1710554222303887484_166,0,,0,4,1760449185745615462_1550,0,,1,0.1343,0.0126,0.0978,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,-1710554222303887484_166,0,,0,5,-6245610163896160314_137,0,read|write,1,0.1226,0.0149,0.0903,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,3576240888172463140_167,0,,1,1,2776415072272421122_1060,0,memset|memcpy,1,0.1487,0.6024,0.2848,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,3576240888172463140_167,0,,1,2,-5279853345356125001_1583,1,,2,0.125,0.6113,0.2709,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,3576240888172463140_167,0,,1,3,6675626110148442062_2071,0,,0,0.1638,0.0107,0.1179,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,3576240888172463140_167,0,,1,4,-5615323818347734353_310,0,strcmp,3,0.0763,0.16,0.1014,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
reveal,3576240888172463140_167,0,,1,5,1366214969540455677_1944,0,,1,0.1333,0.0115,0.0968,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-3502382902740740634_168,0,,2,1,-1338403456839869183_1428,0,,1,0.3182,0.6236,0.4098,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,-3502382902740740634_168,0,,2,2,4724375811251028572_188,0,,1,0.2769,0.5625,0.3626,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,-3502382902740740634_168,0,,2,3,1760449185745615462_1900,0,,1,0.2069,0.4501,0.2799,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,-3502382902740740634_168,0,,2,4,4372812923566076695_2498,0,,2,0.1398,0.5321,0.2575,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-3502382902740740634_168,0,,2,5,-3231032419759162058_145,0,,1,0.1418,0.2516,0.1747,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1105505185808271410_169,0,,1,1,8323148621905688627_774,1,,1,0.2222,0.4708,0.2968,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,1105505185808271410_169,0,,1,2,-16551315108292821_1460,0,,2,0.2319,0.3566,0.2693,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,1105505185808271410_169,0,,1,3,4372812923566076695_2498,0,,2,0.1512,0.3916,0.2233,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,1105505185808271410_169,0,,1,4,-3231032419759162058_145,0,,1,0.2066,0.2445,0.218,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,1105505185808271410_169,0,,1,5,4372812923566076695_2849,0,sscanf,1,0.1353,0.0146,0.0991,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,1760449185745615462_170,0,,1,1,1760449185745615462_617,0,,1,0.3659,0.5505,0.4212,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1760449185745615462_170,0,,1,2,5357882892791796049_349,0,,1,0.3077,0.3953,0.334,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1760449185745615462_170,0,,1,3,-8665368283409781704_1757,0,,0,0.3,0.2053,0.2716,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,1760449185745615462_170,0,,1,4,-3630680866895641146_2190,0,,0,0.2941,0.1816,0.2604,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,1760449185745615462_170,0,,1,5,-866921002076081979_956,0,,0,0.2821,0.0365,0.2084,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,1182028467273264883_171,0,,0,1,-2423144171479606949_1834,0,,1,0.234,0.3781,0.2773,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,1182028467273264883_171,0,,0,2,-2423144171479606949_1749,0,,1,0.24,0.3254,0.2656,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,1182028467273264883_171,0,,0,3,-2423144171479606949_2048,0,,1,0.2157,0.3254,0.2486,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,1182028467273264883_171,0,,0,4,-2423144171479606949_903,0,,1,0.2115,0.2545,0.2244,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,1182028467273264883_171,0,,0,5,-2423144171479606949_329,0,,1,0.2174,0.0137,0.1563,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-6627217369018123590_172,0,,0,1,-7884836206149374350_1109,0,,0,0.4706,1.0,0.6294,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-6627217369018123590_172,0,,0,2,416708768813973469_1472,0,,0,0.3158,1.0,0.5211,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-6627217369018123590_172,0,,0,3,8461782184979846246_959,0,,1,0.25,1.0,0.475,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,-6627217369018123590_172,0,,0,4,9165901716987135402_272,0,,1,0.2308,1.0,0.4615,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-6627217369018123590_172,0,,0,5,4952739496652083313_2418,0,,0,0.2917,0.4516,0.3397,1.0,1.0,1.0,1.0,Case A (Good)
reveal,9176142195250515812_173,0,,2,1,-650231346353974279_1510,1,,0,0.1967,0.5455,0.3013,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,9176142195250515812_173,0,,2,2,1830000892320875614_683,0,,2,0.1313,0.6713,0.2933,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,9176142195250515812_173,0,,2,3,6667142528452941476_2909,0,,0,0.2683,0.2058,0.2496,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,9176142195250515812_173,0,,2,4,3804373597256531021_1070,0,,1,0.1719,0.326,0.2181,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,9176142195250515812_173,0,,2,5,-866921002076081979_881,0,strcmp,0,0.1519,0.2012,0.1667,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
reveal,237530479040685467_174,0,,1,1,1891617106617090004_2583,0,,2,0.4029,0.4964,0.4309,1.0,0.5,1.0,0.85,Case A (Good)
reveal,237530479040685467_174,0,,1,2,1891617106617090004_14,0,,2,0.4029,0.4964,0.4309,1.0,0.5,1.0,0.85,Case A (Good)
reveal,237530479040685467_174,0,,1,3,1891617106617090004_2928,1,,2,0.3957,0.4964,0.4259,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
reveal,237530479040685467_174,0,,1,4,-5361762812461354840_389,0,,3,0.3586,0.5382,0.4125,1.0,0.3333,1.0,0.8,Case A (Good)
reveal,237530479040685467_174,0,,1,5,5597027026426443709_1835,0,,1,0.1197,0.5403,0.2459,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,5357882892791796049_175,0,,1,1,5357882892791796049_2549,0,,1,0.4872,0.3514,0.4464,1.0,1.0,1.0,1.0,Case A (Good)
reveal,5357882892791796049_175,0,,1,2,5357882892791796049_1750,0,,1,0.359,0.5152,0.4058,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,5357882892791796049_175,0,,1,3,-6435087038712482873_819,0,,1,0.1897,0.2664,0.2127,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,5357882892791796049_175,0,,1,4,2930500905204315787_1339,1,,0,0.2,0.1774,0.1932,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,5357882892791796049_175,0,,1,5,355220887711506893_1955,0,,3,0.131,0.0094,0.0945,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,-866921002076081979_176,0,,2,1,-1929262071302712016_2234,0,,2,0.1667,0.7758,0.3494,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,-866921002076081979_176,0,,2,2,-7434014980763120366_1377,0,,1,0.1549,0.3485,0.213,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,-866921002076081979_176,0,,2,3,-1929262071302712016_1578,0,,1,0.1515,0.1714,0.1575,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-866921002076081979_176,0,,2,4,-1929262071302712016_573,0,,0,0.1389,0.1701,0.1482,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,-866921002076081979_176,0,,2,5,914926989019402478_428,0,,2,0.1765,0.0116,0.127,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,5917118798851365454_177,0,,0,1,6336384260629386331_1568,0,,0,0.6667,1.0,0.7667,1.0,1.0,1.0,1.0,Case A (Good)
reveal,5917118798851365454_177,0,,0,2,6336384260629386331_2109,0,,1,0.5,0.5179,0.5054,1.0,0.0,1.0,0.7,Case A (Good)
reveal,5917118798851365454_177,0,,0,3,-3135212895432241239_2493,0,,0,0.4706,0.3595,0.4373,1.0,1.0,1.0,1.0,Case A (Good)
reveal,5917118798851365454_177,0,,0,4,-7236893719053583356_1049,0,,1,0.4318,0.2719,0.3838,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,5917118798851365454_177,0,,0,5,-187662502455871220_2070,0,,1,0.3721,0.0095,0.2633,1.0,0.0,1.0,0.7,Case A (Good)
reveal,1760449185745615462_178,0,,1,1,1760449185745615462_1732,0,,1,0.7143,1.0,0.8,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1760449185745615462_178,0,,1,2,2578089348587614328_631,0,,0,0.2692,0.4417,0.321,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,1760449185745615462_178,0,,1,3,-5550748970150309774_1956,0,,1,0.3077,0.2064,0.2773,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1760449185745615462_178,0,,1,4,2578089348587614328_1584,0,,0,0.2593,0.1726,0.2333,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,1760449185745615462_178,0,,1,5,-8028756826159773630_253,0,,1,0.1633,0.2737,0.1964,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,2546373479020365143_179,0,,0,1,-3808839139375273429_2971,0,,1,0.2727,0.655,0.3874,1.0,0.0,1.0,0.7,Case A (Good)
reveal,2546373479020365143_179,0,,0,2,8849962823026424130_371,0,,1,0.2812,0.4854,0.3425,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,2546373479020365143_179,0,,0,3,6393050609822897742_986,0,,1,0.3226,0.3312,0.3252,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,2546373479020365143_179,0,,0,4,-5420171864670538459_1772,1,,0,0.2593,0.1985,0.241,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,2546373479020365143_179,0,,0,5,5357882892791796049_124,0,,1,0.2424,0.2049,0.2312,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,-2423144171479606949_180,0,,1,1,-2423144171479606949_2753,0,,0,0.5,0.1288,0.3886,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,-2423144171479606949_180,0,,1,2,1760449185745615462_2624,0,,1,0.3421,0.371,0.3508,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-2423144171479606949_180,0,,1,3,1760449185745615462_2200,0,,1,0.3,0.4452,0.3436,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-2423144171479606949_180,0,,1,4,1760449185745615462_231,0,,1,0.3023,0.3013,0.302,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-2423144171479606949_180,0,,1,5,9099890689552893382_872,0,,1,0.1538,0.2884,0.1942,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,7445727465094525382_181,0,,2,1,7445727465094525382_2041,0,,1,0.4255,0.7401,0.5199,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,7445727465094525382_181,0,,2,2,5651124822185017997_453,0,,1,0.2444,0.4203,0.2972,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,7445727465094525382_181,0,,2,3,-2901002460573809300_1142,0,,2,0.3103,0.2387,0.2888,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7445727465094525382_181,0,,2,4,-6391176401823500141_2779,0,,3,0.1918,0.3349,0.2347,1.0,0.25,0.3333,0.575,Case D (Missed Security Similarity)
reveal,7445727465094525382_181,0,,2,5,-6391176401823500141_2309,0,,3,0.1591,0.3494,0.2162,1.0,0.25,0.3333,0.575,Case D (Missed Security Similarity)
reveal,1458662858915721428_182,0,,2,1,-5420171864670538459_174,0,fprintf|read,1,0.177,0.5234,0.2809,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
reveal,1458662858915721428_182,0,,2,2,-7187272991279783781_701,0,fprintf,2,0.1654,0.535,0.2762,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,1458662858915721428_182,0,,2,3,-7455544248455991006_1212,0,,1,0.1495,0.3904,0.2218,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1458662858915721428_182,0,,2,4,8388187431631506723_1922,0,,1,0.1485,0.3868,0.22,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1458662858915721428_182,0,,2,5,-7455544248455991006_1701,0,,2,0.0851,0.5049,0.211,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
reveal,6910889735724933479_183,0,fprintf,3,1,-2424348134098907053_304,0,calloc,2,0.2041,0.7152,0.3574,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
reveal,6910889735724933479_183,0,fprintf,3,2,7295169435648525618_2264,0,,3,0.191,0.5726,0.3055,0.0,1.0,0.3333,0.4,Uncorrelated / Low Similarity
reveal,6910889735724933479_183,0,fprintf,3,3,914926989019402478_335,0,write,1,0.2025,0.4371,0.2729,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
reveal,6910889735724933479_183,0,fprintf,3,4,-7455544248455991006_2540,0,fprintf|strcmp,2,0.1797,0.3785,0.2393,0.5,0.6667,0.6667,0.6,Case D (Missed Security Similarity)
reveal,6910889735724933479_183,0,fprintf,3,5,-8638406710431929037_2427,0,,0,0.1282,0.0273,0.0979,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,-8933711118846965366_184,0,,1,1,-8933711118846965366_1719,0,,1,0.8919,1.0,0.9243,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-8933711118846965366_184,0,,1,2,7279312193592248512_2144,0,,1,0.283,0.5406,0.3603,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-8933711118846965366_184,0,,1,3,-1919011628477388936_537,0,,1,0.2469,0.4117,0.2964,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-8933711118846965366_184,0,,1,4,-2625033791912996344_527,0,,1,0.2759,0.339,0.2948,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-8933711118846965366_184,0,,1,5,-7137859843679922870_1761,0,,2,0.209,0.2472,0.2204,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,1223258652239369123_185,1,,2,1,1223258652239369123_511,0,memset,3,0.2639,0.1559,0.2315,0.0,0.6667,1.0,0.5,Case C (Dangerous - Label Mismatch)
reveal,1223258652239369123_185,1,,2,2,1223258652239369123_263,1,,1,0.2881,0.0966,0.2307,1.0,0.5,1.0,0.85,Case A (Good)
reveal,1223258652239369123_185,1,,2,3,8445816931248660591_837,0,,1,0.2586,0.0966,0.21,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
reveal,1223258652239369123_185,1,,2,4,8445816931248660591_2526,0,,2,0.2319,0.1559,0.2091,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,1223258652239369123_185,1,,2,5,1223258652239369123_2152,0,,2,0.2647,0.0332,0.1952,1.0,1.0,0.6667,0.9,Case C (Dangerous - Label Mismatch)
reveal,-5268859819325807498_186,0,,1,1,-1270180049246846366_1118,0,,1,0.2812,0.2534,0.2729,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-5268859819325807498_186,0,,1,2,6250095321513210169_229,0,,2,0.275,0.2442,0.2658,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,-5268859819325807498_186,0,,1,3,-8884965407551053630_1771,0,,1,0.1667,0.1445,0.16,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-5268859819325807498_186,0,,1,4,355220887711506893_920,0,,0,0.1562,0.0318,0.1189,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,-5268859819325807498_186,0,,1,5,8461782184979846246_2024,0,,1,0.1304,0.0899,0.1183,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,6336384260629386331_187,0,,1,1,6336384260629386331_2109,0,,1,0.9444,1.0,0.9611,1.0,1.0,1.0,1.0,Case A (Good)
reveal,6336384260629386331_187,0,,1,2,6336384260629386331_1819,0,,0,0.5135,0.4903,0.5065,1.0,0.0,1.0,0.7,Case A (Good)
