dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
devign,id_10670_label_True_FFmpeg.c_70,1,memset|memmove,4,1,id_10398_label_False_FFmpeg.c_357,0,memset,2,0.0553,0.6041,0.2199,0.5,0.5,1.0,0.65,Case D (Missed Security Similarity)
devign,id_10670_label_True_FFmpeg.c_70,1,memset|memmove,4,2,id_10879_label_False_qemu.c_780,0,fprintf,2,0.0395,0.4995,0.1775,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10670_label_True_FFmpeg.c_70,1,memset|memmove,4,3,id_11432_label_True_qemu.c_1281,1,fprintf|strcmp,2,0.0468,0.3783,0.1463,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10670_label_True_FFmpeg.c_70,1,memset|memmove,4,4,id_12008_label_False_FFmpeg.c_1787,0,,1,0.0603,0.3202,0.1383,0.0,0.25,1.0,0.375,Uncorrelated / Low Similarity
devign,id_10670_label_True_FFmpeg.c_70,1,memset|memmove,4,5,id_11537_label_False_FFmpeg.c_1369,0,,2,0.055,0.2587,0.1161,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10671_label_True_FFmpeg.c_71,1,,1,1,id_11857_label_False_FFmpeg.c_1661,0,,0,0.0366,0.671,0.2269,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10671_label_True_FFmpeg.c_71,1,,1,2,id_11031_label_False_FFmpeg.c_915,0,,1,0.1008,0.2589,0.1483,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10671_label_True_FFmpeg.c_71,1,,1,3,id_13216_label_True_FFmpeg.c_2861,1,,1,0.093,0.2082,0.1276,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10671_label_True_FFmpeg.c_71,1,,1,4,id_1315_label_True_FFmpeg.c_2809,1,,2,0.0729,0.2405,0.1232,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10671_label_True_FFmpeg.c_71,1,,1,5,id_11835_label_False_FFmpeg.c_1645,0,,1,0.0632,0.2545,0.1206,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10672_label_True_FFmpeg.c_72,1,write,3,1,id_12990_label_True_FFmpeg.c_2662,1,write,3,0.8342,0.9877,0.8802,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10672_label_True_FFmpeg.c_72,1,write,3,2,id_10669_label_False_FFmpeg.c_601,0,strcmp|write,3,0.1104,0.6478,0.2716,0.5,1.0,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10672_label_True_FFmpeg.c_72,1,write,3,3,id_11797_label_True_FFmpeg.c_1609,1,system,3,0.1109,0.3675,0.1879,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10672_label_True_FFmpeg.c_72,1,write,3,4,id_10752_label_False_FFmpeg.c_670,0,free,1,0.0396,0.3694,0.1385,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10672_label_True_FFmpeg.c_72,1,write,3,5,id_10838_label_True_FFmpeg.c_748,1,,1,0.0424,0.0126,0.0335,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10699_label_True_FFmpeg.c_73,1,,0,1,id_10191_label_False_FFmpeg.c_178,0,open|snprintf,3,0.0145,0.6907,0.2173,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
devign,id_10699_label_True_FFmpeg.c_73,1,,0,2,id_12492_label_True_FFmpeg.c_2209,1,,1,0.0499,0.4553,0.1715,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10699_label_True_FFmpeg.c_73,1,,0,3,id_12534_label_False_qemu.c_2250,0,,2,0.0088,0.534,0.1664,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10699_label_True_FFmpeg.c_73,1,,0,4,id_11994_label_True_qemu.c_1774,1,,0,0.0068,0.212,0.0684,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10699_label_True_FFmpeg.c_73,1,,0,5,id_10527_label_False_qemu.c_473,0,,0,0.0103,0.0803,0.0313,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10721_label_False_qemu.c_74,0,,0,1,id_11258_label_False_qemu.c_1127,0,,0,0.1923,0.466,0.2744,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10721_label_False_qemu.c_74,0,,0,2,id_13184_label_False_qemu.c_2830,0,,0,0.1429,0.4611,0.2383,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10721_label_False_qemu.c_74,0,,0,3,id_11953_label_False_qemu.c_1745,0,,0,0.1613,0.3519,0.2185,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10721_label_False_qemu.c_74,0,,0,4,id_10086_label_False_qemu.c_78,0,,0,0.0288,0.5357,0.1809,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10721_label_False_qemu.c_74,0,,0,5,id_12213_label_True_qemu.c_1963,1,,1,0.0139,0.1445,0.0531,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10723_label_True_FFmpeg.c_75,1,,1,1,id_10623_label_False_FFmpeg.c_558,0,,1,0.1111,0.878,0.3412,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10723_label_True_FFmpeg.c_75,1,,1,2,id_12932_label_True_FFmpeg.c_2609,1,,1,0.0857,0.3902,0.1771,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10723_label_True_FFmpeg.c_75,1,,1,3,id_11050_label_True_FFmpeg.c_935,1,,1,0.0735,0.3872,0.1676,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10723_label_True_FFmpeg.c_75,1,,1,4,id_1325_label_False_FFmpeg.c_2902,0,,0,0.0781,0.1409,0.097,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10723_label_True_FFmpeg.c_75,1,,1,5,id_11789_label_False_FFmpeg.c_1602,0,,0,0.0781,0.1409,0.097,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10727_label_True_qemu.c_76,1,,1,1,id_11922_label_False_qemu.c_1720,0,,1,0.0497,0.5593,0.2026,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10727_label_True_qemu.c_76,1,,1,2,id_12256_label_True_qemu.c_2003,1,fprintf,2,0.0317,0.5705,0.1934,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10727_label_True_qemu.c_76,1,,1,3,id_11619_label_False_qemu.c_1446,0,,1,0.0482,0.519,0.1894,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10727_label_True_qemu.c_76,1,,1,4,id_12888_label_False_qemu.c_2565,0,,2,0.0563,0.4123,0.1631,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10727_label_True_qemu.c_76,1,,1,5,id_13323_label_True_qemu.c_2961,1,,1,0.0685,0.322,0.1445,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10730_label_True_qemu.c_77,1,system,0,1,id_13103_label_True_qemu.c_2761,1,system,1,0.4681,0.9905,0.6248,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_10730_label_True_qemu.c_77,1,system,0,2,id_10223_label_False_qemu.c_205,0,,1,0.1493,0.4971,0.2536,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10730_label_True_qemu.c_77,1,system,0,3,id_10080_label_False_qemu.c_73,0,,1,0.1042,0.5497,0.2378,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
devign,id_10730_label_True_qemu.c_77,1,system,0,4,id_13301_label_True_qemu.c_2942,1,,1,0.1739,0.0175,0.127,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10730_label_True_qemu.c_77,1,system,0,5,id_13232_label_True_qemu.c_2876,1,,1,0.163,0.0175,0.1194,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10735_label_True_qemu.c_78,1,,3,1,id_11681_label_False_qemu.c_1502,0,,1,0.0847,0.7724,0.291,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10735_label_True_qemu.c_78,1,,3,2,id_11253_label_True_qemu.c_1123,1,,1,0.093,0.7134,0.2791,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10735_label_True_qemu.c_78,1,,3,3,id_1311_label_True_qemu.c_2776,1,,2,0.1042,0.5799,0.2469,1.0,0.6667,1.0,0.9,Case D (Missed Security Similarity)
devign,id_10735_label_True_qemu.c_78,1,,3,4,id_11855_label_False_qemu.c_1659,0,,1,0.0737,0.6368,0.2426,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10735_label_True_qemu.c_78,1,,3,5,id_10900_label_False_qemu.c_799,0,,1,0.0909,0.1882,0.1201,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10738_label_False_FFmpeg.c_79,0,memset|memcpy,2,1,id_11591_label_False_FFmpeg.c_1423,0,memset,2,0.2515,0.3358,0.2768,0.5,1.0,1.0,0.8,Case A (Good)
devign,id_10738_label_False_FFmpeg.c_79,0,memset|memcpy,2,2,id_10363_label_False_qemu.c_329,0,,1,0.0296,0.271,0.102,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10738_label_False_FFmpeg.c_79,0,memset|memcpy,2,3,id_11557_label_True_qemu.c_1387,1,,1,0.0526,0.1944,0.0952,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10738_label_False_FFmpeg.c_79,0,memset|memcpy,2,4,id_10732_label_True_qemu.c_656,1,,1,0.0462,0.2071,0.0944,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10738_label_False_FFmpeg.c_79,0,memset|memcpy,2,5,id_11106_label_True_FFmpeg.c_986,1,memcpy,3,0.0863,0.0097,0.0633,0.5,0.6667,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10741_label_True_qemu.c_80,1,,2,1,id_12622_label_False_qemu.c_2334,0,,1,0.4848,0.6407,0.5316,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
devign,id_10741_label_True_qemu.c_80,1,,2,2,id_12593_label_True_qemu.c_2306,1,,1,0.075,0.316,0.1473,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10741_label_True_qemu.c_80,1,,2,3,id_12732_label_False_qemu.c_2429,0,,1,0.0526,0.361,0.1451,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10741_label_True_qemu.c_80,1,,2,4,id_11994_label_True_qemu.c_1774,1,,0,0.0714,0.1696,0.1009,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10741_label_True_qemu.c_80,1,,2,5,id_10527_label_False_qemu.c_473,0,,0,0.069,0.0837,0.0734,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10744_label_True_qemu.c_81,1,,1,1,id_11376_label_False_FFmpeg.c_1230,0,,1,0.1379,0.182,0.1512,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10744_label_True_qemu.c_81,1,,1,2,id_11790_label_False_FFmpeg.c_1604,0,,1,0.0875,0.2506,0.1364,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10744_label_True_qemu.c_81,1,,1,3,id_12679_label_False_qemu.c_2380,0,,2,0.125,0.1504,0.1326,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10744_label_True_qemu.c_81,1,,1,4,id_11110_label_True_FFmpeg.c_991,1,,2,0.1053,0.1586,0.1213,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10744_label_True_qemu.c_81,1,,1,5,id_11799_label_True_FFmpeg.c_1611,1,,1,0.0811,0.1936,0.1148,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10750_label_False_FFmpeg.c_82,0,read,2,1,id_10697_label_True_FFmpeg.c_624,1,memset|read,3,0.1077,0.6377,0.2667,0.5,0.6667,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10750_label_False_FFmpeg.c_82,0,read,2,2,id_10851_label_True_FFmpeg.c_758,1,memset|read,3,0.1,0.5581,0.2374,0.5,0.6667,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10750_label_False_FFmpeg.c_82,0,read,2,3,id_12338_label_True_FFmpeg.c_2074,1,,1,0.0599,0.3578,0.1493,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10750_label_False_FFmpeg.c_82,0,read,2,4,id_11507_label_True_qemu.c_1345,1,,1,0.0221,0.4411,0.1478,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10750_label_False_FFmpeg.c_82,0,read,2,5,id_11152_label_False_qemu.c_1025,0,,1,0.0657,0.0132,0.05,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10765_label_False_FFmpeg.c_83,0,,1,1,id_10676_label_True_FFmpeg.c_605,1,,1,0.1793,0.5073,0.2777,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10765_label_False_FFmpeg.c_83,0,,1,2,id_11089_label_False_FFmpeg.c_968,0,memcpy,2,0.1024,0.4831,0.2166,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10765_label_False_FFmpeg.c_83,0,,1,3,id_13288_label_False_FFmpeg.c_2928,0,,1,0.114,0.4447,0.2132,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10765_label_False_FFmpeg.c_83,0,,1,4,id_10747_label_True_FFmpeg.c_666,1,memset,2,0.1134,0.3371,0.1805,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10765_label_False_FFmpeg.c_83,0,,1,5,id_12610_label_False_FFmpeg.c_2323,0,,1,0.0933,0.2513,0.1407,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10767_label_False_FFmpeg.c_84,0,fprintf,1,1,id_12945_label_True_qemu.c_2620,1,,1,0.0403,0.7545,0.2546,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10767_label_False_FFmpeg.c_84,0,fprintf,1,2,id_12681_label_False_qemu.c_2382,0,,1,0.0344,0.539,0.1858,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10767_label_False_FFmpeg.c_84,0,fprintf,1,3,id_12761_label_False_qemu.c_2457,0,,1,0.0504,0.3098,0.1282,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10767_label_False_FFmpeg.c_84,0,fprintf,1,4,id_11761_label_False_qemu.c_1573,0,,1,0.0409,0.2344,0.0989,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10767_label_False_FFmpeg.c_84,0,fprintf,1,5,id_10135_label_False_qemu.c_127,0,,1,0.0386,0.2206,0.0932,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10772_label_True_FFmpeg.c_85,1,,1,1,id_10758_label_True_FFmpeg.c_676,1,,1,0.4375,0.3675,0.4165,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10772_label_True_FFmpeg.c_85,1,,1,2,id_11645_label_False_FFmpeg.c_1468,0,,1,0.4038,0.4371,0.4138,1.0,1.0,0.6667,0.9,Case C (Dangerous - Label Mismatch)
devign,id_10772_label_True_FFmpeg.c_85,1,,1,3,id_11659_label_True_FFmpeg.c_1481,1,,1,0.1472,0.4022,0.2237,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10772_label_True_FFmpeg.c_85,1,,1,4,id_11728_label_False_FFmpeg.c_1543,0,,1,0.1484,0.3945,0.2222,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10772_label_True_FFmpeg.c_85,1,,1,5,id_12804_label_True_FFmpeg.c_2489,1,memset|memcpy|read|printf,2,0.0543,0.4079,0.1604,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10773_label_True_FFmpeg.c_86,1,,2,1,id_11896_label_False_FFmpeg.c_1695,0,,1,0.1786,0.7166,0.34,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10773_label_True_FFmpeg.c_86,1,,2,2,id_11063_label_False_FFmpeg.c_948,0,,1,0.1786,0.6721,0.3266,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10773_label_True_FFmpeg.c_86,1,,2,3,id_10756_label_False_FFmpeg.c_674,0,,2,0.0891,0.4076,0.1847,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10773_label_True_FFmpeg.c_86,1,,2,4,id_11568_label_True_FFmpeg.c_1398,1,memcpy,2,0.0407,0.3275,0.1268,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10773_label_True_FFmpeg.c_86,1,,2,5,id_11479_label_True_FFmpeg.c_1319,1,memset|memcpy,2,0.0306,0.1299,0.0604,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10801_label_True_qemu.c_87,1,,2,1,id_10715_label_False_qemu.c_644,0,,1,0.0886,0.3894,0.1789,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10801_label_True_qemu.c_87,1,,2,2,id_11739_label_True_qemu.c_1552,1,,1,0.0988,0.3366,0.1701,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10801_label_True_qemu.c_87,1,,2,3,id_11942_label_True_FFmpeg.c_1736,1,,1,0.0606,0.3987,0.162,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10801_label_True_qemu.c_87,1,,2,4,id_1216_label_False_qemu.c_1925,0,fprintf|strcmp,2,0.0607,0.395,0.161,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_10801_label_True_qemu.c_87,1,,2,5,id_12726_label_False_qemu.c_2424,0,strncmp,3,0.0876,0.2848,0.1468,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_10836_label_True_FFmpeg.c_88,1,,1,1,id_12358_label_False_FFmpeg.c_2092,0,,1,0.0805,0.4127,0.1802,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10836_label_True_FFmpeg.c_88,1,,1,2,id_1086_label_False_FFmpeg.c_772,0,,1,0.0707,0.3454,0.1531,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10836_label_True_FFmpeg.c_88,1,,1,3,id_11396_label_True_FFmpeg.c_1246,1,,2,0.0818,0.256,0.134,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10836_label_True_FFmpeg.c_88,1,,1,4,id_1020_label_True_FFmpeg.c_196,1,memcpy,1,0.0645,0.273,0.1271,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10836_label_True_FFmpeg.c_88,1,,1,5,id_11982_label_False_FFmpeg.c_1765,0,,2,0.035,0.0088,0.0272,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10842_label_True_FFmpeg.c_89,1,memset|strcmp,1,1,id_11650_label_True_FFmpeg.c_1473,1,memcpy,2,0.1014,0.9553,0.3576,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10842_label_True_FFmpeg.c_89,1,memset|strcmp,1,2,id_1133_label_True_FFmpeg.c_1199,1,memcpy,2,0.1212,0.8999,0.3548,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10842_label_True_FFmpeg.c_89,1,memset|strcmp,1,3,id_12599_label_False_FFmpeg.c_2311,0,memcpy,2,0.1333,0.7441,0.3166,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10842_label_True_FFmpeg.c_89,1,memset|strcmp,1,4,id_12076_label_True_FFmpeg.c_1850,1,memset,2,0.1013,0.7523,0.2966,0.5,0.5,1.0,0.65,Case D (Missed Security Similarity)
devign,id_10842_label_True_FFmpeg.c_89,1,memset|strcmp,1,5,id_10415_label_True_FFmpeg.c_370,1,memcpy,2,0.1169,0.0105,0.085,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10847_label_True_qemu.c_90,1,memset,2,1,id_10591_label_True_qemu.c_534,1,memset,2,0.062,0.6507,0.2386,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10847_label_True_qemu.c_90,1,memset,2,2,id_10331_label_False_qemu.c_302,0,,2,0.0857,0.4758,0.2027,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_10847_label_True_qemu.c_90,1,memset,2,3,id_10703_label_False_qemu.c_631,0,snprintf,2,0.0661,0.4568,0.1833,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10847_label_True_qemu.c_90,1,memset,2,4,id_11541_label_True_qemu.c_1374,1,,1,0.1154,0.1556,0.1274,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10847_label_True_qemu.c_90,1,memset,2,5,id_1192_label_False_qemu.c_1727,0,memset,2,0.0723,0.2165,0.1155,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10849_label_True_FFmpeg.c_91,1,,1,1,id_11227_label_True_FFmpeg.c_1098,1,,1,0.7143,1.0,0.8,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10849_label_True_FFmpeg.c_91,1,,1,2,id_1010_label_True_FFmpeg.c_104,1,,2,0.1081,0.4796,0.2195,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10849_label_True_FFmpeg.c_91,1,,1,3,id_10786_label_True_FFmpeg.c_698,1,,1,0.1385,0.2368,0.168,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10849_label_True_FFmpeg.c_91,1,,1,4,id_13226_label_True_FFmpeg.c_2870,1,,2,0.0921,0.0118,0.068,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10849_label_True_FFmpeg.c_91,1,,1,5,id_10202_label_False_FFmpeg.c_188,0,,2,0.0864,0.0118,0.064,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10857_label_True_qemu.c_92,1,,2,1,id_11229_label_True_qemu.c_1100,1,,2,0.1515,0.5673,0.2762,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10857_label_True_qemu.c_92,1,,2,2,id_12632_label_False_qemu.c_2343,0,,1,0.1474,0.565,0.2727,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10857_label_True_qemu.c_92,1,,2,3,id_12488_label_True_qemu.c_2204,1,,1,0.1414,0.5673,0.2692,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10857_label_True_qemu.c_92,1,,2,4,id_11363_label_True_qemu.c_1219,1,,1,0.1149,0.4379,0.2118,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10857_label_True_qemu.c_92,1,,2,5,id_11787_label_True_qemu.c_1600,1,,2,0.0674,0.3131,0.1411,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10868_label_True_FFmpeg.c_93,1,,1,1,id_10112_label_True_FFmpeg.c_106,1,,1,0.2065,0.3766,0.2576,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10868_label_True_FFmpeg.c_93,1,,1,2,id_10588_label_False_FFmpeg.c_531,0,,1,0.078,0.3139,0.1488,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10868_label_True_FFmpeg.c_93,1,,1,3,id_11296_label_True_FFmpeg.c_1161,1,,2,0.1127,0.2036,0.14,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10868_label_True_FFmpeg.c_93,1,,1,4,id_11994_label_True_qemu.c_1774,1,,0,0.0282,0.2272,0.0879,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10868_label_True_FFmpeg.c_93,1,,1,5,id_10527_label_False_qemu.c_473,0,,0,0.0423,0.0818,0.0541,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10869_label_True_FFmpeg.c_94,1,memcpy,2,1,id_13283_label_False_FFmpeg.c_2923,0,,0,0.1233,0.1678,0.1366,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10869_label_True_FFmpeg.c_94,1,memcpy,2,2,id_12416_label_False_FFmpeg.c_2137,0,,0,0.1067,0.1699,0.1256,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10869_label_True_FFmpeg.c_94,1,memcpy,2,3,id_10996_label_False_FFmpeg.c_883,0,,0,0.0676,0.1811,0.1016,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10869_label_True_FFmpeg.c_94,1,memcpy,2,4,id_11632_label_False_FFmpeg.c_1457,0,,1,0.125,0.0118,0.091,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10869_label_True_FFmpeg.c_94,1,memcpy,2,5,id_13082_label_False_FFmpeg.c_2742,0,,0,0.1233,0.0132,0.0902,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_10875_label_False_qemu.c_95,0,,1,1,id_10529_label_False_qemu.c_475,0,,1,0.5,0.9024,0.6207,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10875_label_False_qemu.c_95,0,,1,2,id_10717_label_False_qemu.c_646,0,,1,0.4043,0.9002,0.553,1.0,1.0,0.6667,0.9,Case A (Good)
devign,id_10875_label_False_qemu.c_95,0,,1,3,id_12833_label_False_qemu.c_2512,0,,2,0.2388,0.6507,0.3624,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10875_label_False_qemu.c_95,0,,1,4,id_1079_label_False_qemu.c_713,0,,1,0.15,0.3208,0.2012,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10875_label_False_qemu.c_95,0,,1,5,id_11786_label_True_qemu.c_1599,1,,1,0.1163,0.3228,0.1782,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10877_label_False_qemu.c_96,0,printf,1,1,id_10427_label_True_qemu.c_381,1,,1,0.069,0.3772,0.1614,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10877_label_False_qemu.c_96,0,printf,1,2,id_12057_label_True_qemu.c_1831,1,printf,1,0.1212,0.0116,0.0883,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10877_label_False_qemu.c_96,0,printf,1,3,id_10258_label_False_qemu.c_237,0,memset,1,0.1189,0.0125,0.087,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10877_label_False_qemu.c_96,0,printf,1,4,id_11785_label_True_qemu.c_1598,1,printf,1,0.1,0.0116,0.0735,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10877_label_False_qemu.c_96,0,printf,1,5,id_1140_label_True_qemu.c_1260,1,,1,0.0857,0.0091,0.0627,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10899_label_False_qemu.c_97,0,strcmp|strncpy|memset|snprintf|open|free|fprintf|write,3,1,id_1054_label_True_qemu.c_496,1,strcmp|strncpy|memset|snprintf|open|free|fprintf|write,3,0.9651,0.9923,0.9732,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
